,domain,privacy_link,hash,init_language,valid_language,text_content,rank
1502,city.chiba.jp,https://city.chiba.jp/front/privacy.html,5ecfbd3e59a47f886e10708f6924816d847a3323d6b45c94e5020ec634446a83,Japan,ja,,129577
3754,ck-download.com,https://ck-download.com/guide/privacy,b9342b9f80cc5d040b019e50965bca61d94f96bb274138682babb577b922e6c6,Japan,ja,,129582
2051,comic-boost.com,https://comic-boost.com/pages/privacy_policy,f83200a314ddb12067acd4709de349365654faef5e5492fb8852f8f5ac97922e,Japan,ja,,129635
1237,costcotuu.com,https://costcotuu.com/privacy,88bb485d7f66806b3ade63e91cb34115c5c1e5d5677c85aa8a8fa83bf12b6264,Japan,ja,,129669
1908,domonet.jp,https://domonet.jp/info/agreement,82841473a1eca8ddba7e9fc37e0838dd8fcf48035baf780d799eef5bee85b52e,Japan,ja,,129864
3713,freem.ne.jp,https://freem.ne.jp/information/policy_agreement,b57a307c22fb8d0e3bf6f05017dc4fa8cdd34ac8986ea72b075759fcd13814de,Japan,ja,,130220
3714,freem.ne.jp,https://freem.ne.jp/information/legal_display_premium_service,6f03b7a31420ed16ff893c26135b14411af8a2de61e02f47947ff898a03be403,Japan,ja,,130220
3393,fullpokko.com,https://fullpokko.com/sitepolicy/,740f4922669d60db33bbdfef3d4ea7b7bc18b53009f2d54a95a26592f9a00897,Japan,ja,,130239
1111,gamboo.jp,https://gamboo.jp/topics/?tid=sitepolicy,27b0f116061e15b6bdc40df67e377d5559da091d9e5267ad12cea2e665085634,Japan,ja,,130263
1113,gamboo.jp,https://gamboo.jp/topics/?tid=privacy,9950275b159b3a80cb5cea0849663fc397155ae7a41a2e81fefaa722cc1d4d0c,Japan,ja,,130263
1114,gamboo.jp,https://gamboo.jp/topics/?tid=cookie_policy,89dd9a4b792858d3a9072bb286155df311ee43d7a2e4b63c241ef06b063c72c3,Japan,ja,,130263
4152,go-kichi.com,https://go-kichi.com/tokyo/policy,aa4f1c92b74b3f8c3da19d1b80c1b226fd197a4b47d8088a072d60ec072bd93e,Japan,ja,,130348
1435,p.hisshobon.jp,http://p.hisshobon.jp/sp/policy.php,6f6d4375a5539a85c8ce95739c9a727fa08fd6a67ec8869d55f580802a6e5a14,Japan,ja,,130482
1438,hisshobon.jp,https://hisshobon.jp/sp/policy.php,50b1939122dd546b4e863a0d7c6d1e0d81fd8c29b79b8f27d20723a631a79ad1,Japan,ja,,130482
2281,hokkahokka-tei.jp,https://hokkahokka-tei.jp/privacy/,31552bb3bd23751d9b2819dabbc80fcd6d8957402aa351a78becc4a10c0fafb5,Japan,ja,,130493
2693,hotyoga-loive.com,https://hotyoga-loive.com/privacy,432fae402d466eb40810f7335c3ea7e01d3f4556dff49d04c0a737b45e6badd6,Japan,ja,,130524
2733,www.hyper-bingo.com,https://www.hyper-bingo.com/privacy-policy,5e14032e5ce212a4effe28c8ab9621585dbca7cd18e39c2276683b121ae4c771,Japan,ja,,130545
3745,itabashi-times.com,https://itabashi-times.com/privacy-policy,eeca0d22cee2271b09e7ad2346d3eadb6b226f561b4eda7863e14ec5c0be8986,Japan,ja,,130670
4190,kanjitisiki.com,https://kanjitisiki.com/privacy/,ab6b91679d5f6c1992d36377059159167ddb95f4676acef09ad750318531272d,Japan,ja,,130767
3923,lili-jo.com,https://lili-jo.com/page.php?p=policy,ce17754a62343b1efe7861d6a769cda24579352f395e3534ac87bd1c362a3ca4,Japan,ja,,130948
3650,lomando.com,https://lomando.com/privacypolicy.html,9deedfb160580b78bb1a5dd41330fb6051e26b91da6afe12df9d1c084e54b4a2,Japan,ja,,130984
3651,www.lomando.com,http://www.lomando.com/privacypolicy.html,8fca6365fd95c5225df9b4bc861c3a89fc25022f2bf8d73c5b7d55c91ac830e5,Japan,en,,130984
2690,www.manzoku.or.jp,https://www.manzoku.or.jp/info/privacy.php,7a53bd7dd73c9a689ec3fcb93d6ed0da09882056f23f09523a4b97663b49ac0b,Japan,ja,,131079
2695,www.manzoku.or.jp,https://www.manzoku.or.jp/info/policy.php,c4292b6d49aeb79e0c94da3b14884da26f9224579b96e5b1201c185e7f1cf35d,Japan,ja,,131079
3070,nazogaku.com,https://nazogaku.com/privacy-policy/,23d91369353f6451916d64828b7dbd612d2329a4b560b649a6c1ba225f6179f7,Japan,ja,,131370
2893,netmile.co.jp,https://netmile.co.jp/policy/terms.html,423339ed7f79d6b40ec80ed2361a8ca1a62054ea00f9664772141a45450d6ea1,Japan,ja,,131391
2894,biz.netmile.co.jp,http://biz.netmile.co.jp/policy/privacy.html,f2ba44873ef2465d2cbfa5d28b714614b0f2455c31bb1bb7243c997dfc173efe,Japan,ja,,131391
2898,biz.netmile.co.jp,https://biz.netmile.co.jp/policy/efforts.html,1d624ff3f3be97eb5d7395b94c7c662105b02a3b3a2cc590e8a2c927b5e41106,Japan,ja,,131391
2900,biz.netmile.co.jp,https://biz.netmile.co.jp/policy/privacy.html,4457927097638826f4133cd773cc9ccec3e4f743e28ed918d884db7f788d8ee6,Japan,ja,,131391
2419,www.neyagawa-np.jp,https://www.neyagawa-np.jp/privacy-policy,ddfff5091d03c528d06ef1f42fe544b1ba0a62f1b5246629570c148948ff8ebd,Japan,ja,,131403
2267,www.oanda.jp,https://www.oanda.jp/policylist,216f32983cabd8a60bf4ceed5912c8fba527a75f287b13dc19c6bd5245218d4b,Japan,ja,,131465
2268,www.oanda.jp,https://www.oanda.jp/privacy,d301f752762dcd71f0900118105bbf751336a501bc65fa444f4a47f33ee13fdd,Japan,ja,,131465
2269,www.oanda.jp,https://www.oanda.jp/security,a91f017f4420a8e7630fb58d6c1414ad7acb6566b6de6daecd990e0f2626fb31,Japan,ja,,131465
5004,pet-onelove.com,https://pet-onelove.com/privacypolicy/,2fc213a8f07a62d133b94726b129d340c94d4783d8aaa77d033ee3130b3f67e4,Japan,ja,,131638
3848,pokedebi.com,https://pokedebi.com/support/privacypolicy.html,2f32ca6cfeda2f823dd196339cd37c281967f1cf4b8a53e732de327ea6e7cdfb,Japan,ja,,131706
419,raillab.jp,https://raillab.jp/docs/privacy,698108dfa01f8b01d8884f4752bb17605b8c84e63871e918bb38a4967f505e15,Japan,ja,,131869
422,rere.jp,https://rere.jp/shopping/content/agreement,ead82af6af7646ad7cfa8bba83e38ac35a9fb202665d90ffd453acf98e641d32,Japan,ja,,131938
448,rere.jp,https://rere.jp/shopping/content/point-agreement,38b344b267942796803c6b037bb6a4164a339510a8258f20187b569f503cede5,Japan,ja,,131938
1334,shotworks.jp,https://shotworks.jp/sw/contents/docs/employment-security-act.html,b32537eedfdd9b46cb1010a3f4e42e8bfb248280f7783acf1da48a332ba378fb,Japan,ja,,132153
5276,www.sweets-paradise.jp,https://www.sweets-paradise.jp/company/privacypolicy,0843f976efb2df17a1851da6ed26f963e9b3f4e5795dc928425a06f638df30e2,Japan,ja,,132397
5288,sweets-paradise.jp,https://sweets-paradise.jp/company/privacypolicy,6b7f68552ab3a42dbe3c6eb08566f539842d2ddfe9cf94c9c83b5f4724dfb423,Japan,ja,,132397
3872,www.truck-bank.net,https://www.truck-bank.net/modules/doc/privacy.html,51a441e18206ca2c61f7e0d882b428b49d11e1ef096e08405a618bcee2478a1f,Japan,ja,,132619
5281,valuebooks.jp,https://valuebooks.jp/privacy,85279d05743787d1fdf1d6d8b97c5f64b1342dd0861ef9a4c2f4a7b5a9271262,Japan,ja,,132739
3078,webun.jp,https://webun.jp/list/policy_gaibusoushin,f7990f1cf84f003fbd65c3f74fa36a4e9534362f17993dd250af4435d6d7ca74,Japan,ja,,132853
3079,webun.jp,https://webun.jp/list/policy,de37e94bf1ed255d1810ecd89b6a5f7786d904a61d0f6ff7ed0632c92c76ab8d,Japan,ja,,132853
2971,zero.estate,https://zero.estate/category/knowledge/agreement/,f4d2e5aef195bad4ed3edc768d5c0746d5ec87a22c3dc08e09bfa17f1f4e2107,Japan,ja,,132987
2972,zero.estate,https://zero.estate/privacy-policy/,2d661647cf8c42f531899ecd03770f8bf12a3dd95060b83e331232014c6049c5,Japan,ja,,132987
594,pierrotshop.jp,https://pierrotshop.jp/p/about/member-agreement,9055c5a469ac4dbb3f78cf2d53350cfcd591f9ac23cb12b8a430d567261d4c90,Japan,ja,,133406
596,pierrotshop.jp,https://pierrotshop.jp/p/about/privacy-policy,1f31a9ee951756dff48edf29d7e284621ac0f2220b7a86756f69f3413ddc4f83,Japan,ja,,133406
1678,shop.basefood.co.jp,https://shop.basefood.co.jp/privacy,9ae0b19501313ccaca0b69e57dbe2eb69f01d9b3bf76f3d18184ff7a4e9dcd1a,Japan,ja,,133470
3815,www.rekishijin.com,https://www.rekishijin.com/privacy,7477a9b0d847887b67354069f85b979be882bf0de0414f70e3803b7a8fad4dc0,Japan,ja,,133705
3822,rekishijin.com,https://rekishijin.com/privacy,7601b668aa9972f18cbb3cd8252274a58342efa5733862bac1cbba5d9a61c0f0,Japan,ja,,133705
2850,ghibli-park.jp,https://ghibli-park.jp/policy/,3c032e500036c88c1c3cb38b484e58d8ad39dcce828476e5af8ba77b200b9383,Japan,ja,,134474
2851,ghibli-park.jp,https://ghibli-park.jp/privacy/,f2c8efbd50324a32beff85e7e9dad5ececa2de350061b3302cfacad1a58384e2,Japan,ja,,134474
2855,ghibli-park.jp,https://ghibli-park.jp/en/policy/,0a51ad9a35f7a1ffe4e4bf656ffe3d86418afbbb341dac233fbe6476b33d3336,Japan,en,,134474
2479,kbc.co.jp,https://kbc.co.jp/guideline/privacy_online.php,bc451c812aa6252ccd82d6463c02e295cdb2f4c9ce94923e149b7b1c880f54eb,Japan,ja,,134481
2480,kbc.co.jp,https://kbc.co.jp/guideline/privacy.php,14616788776907b1f1b3e0ff5b7f1c1b21edab4f0f6249e8ffc561449d056fb2,Japan,ja,,134481
2481,kbc.co.jp,https://kbc.co.jp/guideline/sitepolicy.php,bef60b284efa65c9d55be414228d13231550d2af78b6051880c065aa1bdd9fb2,Japan,ja,,134481
1660,www.keenfootwear.jp,https://www.keenfootwear.jp/pages/privacy-policy,a44b8344f8c91668cbb683e0297d2198adba628786c69061723e7ccb8566eebd,Japan,ja,,134760
1676,keenfootwear.jp,https://keenfootwear.jp/pages/privacy-policy,2e9512b35b6b12588cc95eda22d1e43ebe82fbe1f2b035ce98131d8fb8d032f2,Japan,ja,,134760
4823,www.katsumaweb.com,http://www.katsumaweb.com/privacy,0c206f6b999a44bc365f1d279be7496604b621ff6a5a4ae2fc29c03517241414,Japan,ja,,135419
4489,otakuma.net,https://otakuma.net/policy.html,0e4b6652a3b14dbc4a0f864dccb96698a6656636c745acc328b3349ff84227b3,Japan,ja,,135678
3760,eigakan.org,https://eigakan.org/legal/,7ad4a75687da7a7a8fd57c30f1559d2ab45b3ac23056e32a7b41642cd4dd46ee,Japan,ja,,136866
3873,lindt.jp,https://lindt.jp/p/about/privacy-policy,4f144bc27972fb43235aadc06e49e8735693eda7266894045406c8533c91de50,Japan,ja,,136988
3874,lindt.jp,https://lindt.jp/p/about/member-agreement,8fb8aa62d9f7d44fef31543fa526a24897124f90712f4d07766409c7ad4a7433,Japan,ja,,136988
3940,www.soulberry.jp,https://www.soulberry.jp/p/about/privacy-policy,051adee9ce35c96a183db76015e0a650be8646148f26b06aae2231bf6a45ced7,Japan,ja,,137105
3943,www.soulberry.jp,https://www.soulberry.jp/p/about/member-agreement,c97afb4165156b6670d74912bc51c65a414d9c14f21a750c1bc81ca75925a324,Japan,ja,,137105
2433,4komagram.com,https://4komagram.com/html/privacy/,a66bc3ef120f9d90f6bb70750db598df04f88d15fe1912c3034a3d1ac2a0cce1,Japan,ja,,137285
3121,joc.or.jp,https://joc.or.jp/privacypolicy.html,fa944e186753b728d96a7fb2c61045c828bfcce38f7aac5686216fd28f23cfb7,Japan,ja,,137466
3122,joc.or.jp,https://joc.or.jp/cookiepolicy/,074cbee0ff609da4ccd00a88c9b4acf71cf4e47b34155b83d50bd6f83e08eae3,Japan,ja,,137466
4279,digitiminimi.com,https://digitiminimi.com/privacy/,185d7e76256ac69038ad010daac4072a864bb4d3f13982032a0978338329ea45,Japan,ja,,137473
4280,digitiminimi.com,https://digitiminimi.com/privacyinfo/,3c6d5ecd74611df3ab6038f5e43496f98f67ec8d1513e0eb15bb95307b63ecca,Japan,ja,,137473
853,ninemonsters.com,https://ninemonsters.com/privacy-policy,b0ee3ad776941e20edbb1505777bef17ca1ecb7e08e13811a6d2020903a97949,Japan,ja,,137480
2816,puchipurabu.com,https://puchipurabu.com/policy/,91259a06381d60dc965b632478bc4bbae4940bdaa0207392d367c6d0d1fc27e1,Japan,ja,,138128
411,www.cinra.net,https://www.cinra.net/privacy,b6b0cc855f1388ea9953a8a2152b93ab242e28b08a3b686aa14280cf248e5d2c,Japan,ja,,138494
3092,mangakoma.net,https://mangakoma.net/privacy,0ab42258c144fd76e8eba8afbd81d24f534d82b7e4440ddd98fad5b56c681af1,Japan,ja,,139081
466,www.lentrance.com,https://www.lentrance.com/privacy/,b9c3c65b93c37061b7449028275927407f5bfd035322ad19b402d68c7786cb2b,Japan,ja,,139292
1182,tokyodesignchannel.com,https://tokyodesignchannel.com/f/privacy,1fa6c6ff144669b55c123652597554fd8a584be6443cc7be560cb39393d6cd40,Japan,ja,,139347
3632,opluswork.com,https://opluswork.com/privacypolicy,4da41ff138dab93a9f035991061261fbebda77cf70515a654415faf67d5ffab7,Japan,ja,,139708
3634,opluswork.com,https://opluswork.com/securitypolicy,161534c80c2c82042d2d33f687428c4562997d02c2697284213a770e57c778e8,Japan,ja,,139708
3636,opluswork.com,https://opluswork.com/securitychecklist,437f34144bc1bcbebc3450bbc8766736423661358b6ea76368bf0e656fefbe66,Japan,ja,,139708
3637,opluswork.com,https://opluswork.com/privacy,59d313ceb7abd97d48e2c269ad4ecde287446858ed3ada1477966d94e7d9c71b,Japan,ja,,139708
4927,moodyz.com,https://moodyz.com/privacy,28a06afda1f98cad55b998ba181c57216efa640a582c7d5dd3b59cc9c000714d,Japan,ja,,139783
2454,deview.co.jp,https://deview.co.jp/X_privacy,f610a3a386dc5d455d9ece7866f73cff37cedaff23ee119c1f29483e192f9932,Japan,ja,,139931
1690,thebridge.jp,https://thebridge.jp/privacy-policy,f052689c42af0fab1c20bc500afa51ea9a5dbf7ee6148f0415c7ddef17806cc8,Japan,ja,,140264
227,theo.blue,https://theo.blue/security/,7f33baa20161179f4c952308d61676acf32e6d8b0320b23d310fd3cc36b6057d,Japan,ja,,140941
256,theo.blue,https://theo.blue/policy/fiduciary/,bc4e2a4ca375ddd8e2aff7f7ef7ac6c05d3f7f1efbf6730740d32e5baf2c6439,Japan,ja,,140941
259,theo.blue,https://theo.blue/policy/,16769fd5529d5e3e9e34fdd5234fcf480ea834e8edb7d42ddeeb53023d483e6b,Japan,ja,,140941
261,theo.blue,https://theo.blue/policy/cost-risk/,75acdac70a8d6029ffc7f9a31ae388b8b664b34d224817919ea8509c96549e12,Japan,ja,,140941
2321,bowlroll.net,https://bowlroll.net/about/privacy,50df6b7fc28a98519a85cf6405a657000d9cf5bad43a09b2eec9a88095309856,Japan,ja,,140968
2808,www.hotelsmart.jp,https://www.hotelsmart.jp/privacy/,2fe650bae786624ea8d6d24f94f9229405cc418f14e383b7d279d5238a13be89,Japan,ja,,141001
3929,okuyami-media.com,https://okuyami-media.com/privacy-policy/,12fcc3d38a8f3c2d218824bc0ef71866fc52916551c1428e0c4f803ac4b6308f,Japan,ja,,141042
3348,pair-online.jp,https://pair-online.jp/?pairprivacy,e2544dae7ee5d5a80568ea9e52ba8c4662dac47abe5b3b7d02a7180f1d2d8885,Japan,ja,,141046
3349,pair-online.jp,https://pair-online.jp/?pairagreement,6092a313e97b0635130615414dd089a343cc7d4b8414ad9d589e294393c7afd4,Japan,ja,,141046
4876,m-78.jp,https://m-78.jp/privacy/,d749ceae882e642def09aa458692b9d9de1c6c9f611418645daa1050de6641fa,Japan,ja,,141208
4096,shiro-shiro.jp,https://shiro-shiro.jp/ext/privacy.html,92d965a134101e35f1096438e63bb63efe6d205dec088d6626e20f1513c76aad,Japan,ja,,141394
3498,gmo-cybersecurity.com,https://gmo-cybersecurity.com/privacy/,86f14fb90008463b5efb5a72ce97f88ddd4cba78d64b3a9d0684fdbba3b7eab9,Japan,ja,,141526
1793,hinata.me,https://hinata.me/privacy,dc2815dc4887a7839267edec623096424af82a7e4fd9728ba75bfb6757312a9c,Japan,ja,,142263
4736,www.ksb.co.jp,https://www.ksb.co.jp/company/privacypolicy,5311db32d013b4e387a52fd1bfdec2a35323085d255788167aed1e60d3d32639,Japan,ja,,142439
4737,www.ksb.co.jp,https://www.ksb.co.jp/company/sitepolicy,290d748d033f7740af4dee63871c178b6da9e92030c355f173deb4091a37ccfb,Japan,ja,,142439
4746,ksb.co.jp,https://ksb.co.jp/company/privacypolicy,3f43c38e8c2a32c8f767fa8524d986dd49c5c318097afee8af482feb0c920387,Japan,ja,,142439
3502,radishbo-ya.co.jp,https://radishbo-ya.co.jp/guide/privacy.html,327ca7c0c59f3336fb89315d5a6c81b0e70955d016449aa7a2fc1fdbc644304d,Japan,ja,,142440
3504,radishbo-ya.co.jp,https://radishbo-ya.co.jp/guide/security.html,8563d4f68482f75cd686b8271a9f1c15735f4d55c38b6ed4835a22b6fd8af8ed,Japan,ja,,142440
2587,sonypictures.jp,https://sonypictures.jp/corp/privacy/,b055da0b027fdba11ef98f07a3ed14b151d9678d44554004b133698361e16186,Japan,ja,,143453
2588,www.sonypictures.jp,https://www.sonypictures.jp/socialmediapolicy,cc37da0710207cbc3ccfc961ad5f1c7f0dcc6339000ea09eb1468fcf5392cb9f,Japan,ja,,143453
3761,notta.ai,https://notta.ai/security,4e70cf53742faaa244cdf3fe968aaad0fb533382bf7ee99af8d4132b2e21de5a,Japan,ja,,144321
3762,notta.ai,https://notta.ai/llm-security,27d273861634cc0dde458b3a11b80574d11674f4d9655b62db41a83dc34dd1b5,Japan,ja,,144321
3763,notta.ai,https://notta.ai/privacy,8c963cb20ae15672dabb3ecbb7629bc650188faa08db444ed85eca1cfcf9ac7c,Japan,ja,,144321
3765,www.notta.ai,https://www.notta.ai/privacy,0dbf6f84b19fd5723e1987fa53c6185f09ab9c3518ad8d7b7d278c05dc155471,Japan,ja,,144321
3766,www.notta.ai,https://www.notta.ai/security,8072d986a5049dc6e4fbe75ca85df7c732de4f2b5f9aeb1ca3c40ee142ecff28,Japan,ja,,144321
2717,rkb.jp,https://rkb.jp/sitepolicy/,481131aea1ffbce44efd4f176f9b5c727e604af89ef30eccb764a539b042d8b1,Japan,ja,,144453
1901,yomiuriland.com,https://yomiuriland.com/page/policy/,fa10fce00cb1751f585462c0a7d1474236cb7599c83d23835f934fcb727f431f,Japan,ja,,144682
1647,nogizaka46shop.com,https://nogizaka46shop.com/content/policy,6d91419a502d1039cbdf2cc74618eb39e58508066381644c3d2dd97c9c8baec9,Japan,ja,,145105
1650,nogizaka46shop.com,https://nogizaka46shop.com/content/privacy,321544b9deb100753860c401af7a1b5d904a93ff1d573d2a054433da1eb2411a,Japan,ja,,145105
2361,www.hyponex.co.jp,https://www.hyponex.co.jp/privacy-policy/,9222a3f1dac14380f3e96361645b8c3cfd45468b3f7f2c2b561f277adcca5304,Japan,ja,,145133
3702,5-fifth.com,https://5-fifth.com/info/privacy,8824a9f6915e5cf02da4a1779d040273b5ee8bf66dc0a9174809dce877e981e9,Japan,ja,,145189
1510,solarita.me,https://solarita.me/privacy-policy/,97e62a0ce728ae62f32eeceb4d10efd763ec63f8dd89175674a0a6908d398abf,Japan,ja,,145550
1463,www.amarilyn.co.jp,https://www.amarilyn.co.jp/p/about/return-policy,d2239c38fbbbc3936ce4b7a401ce020d314b9b2d3215993ded5c22eafc7bebd8,Japan,ja,,145760
1482,www.amarilyn.co.jp,https://www.amarilyn.co.jp/c/privacy,424a204680a2cf501534f02754d0e1610cbbd8e41f0e38376a391d8189c3f9d5,Japan,ja,,145760
1186,ogakiseino-shinkin.co.jp,https://ogakiseino-shinkin.co.jp/daishin/privacy_policy/privacy_policy.html,4233a4632ecf241de01800bdd3bf99e37997846b0febb49dfe54f4be961425f6,Japan,ja,,146455
1194,ogakiseino-shinkin.co.jp,https://ogakiseino-shinkin.co.jp/daishin/policy/,0388870656feab40d9f2575d1fdcea4d560fe47f93aba554daa07292c55e5ef7,Japan,ja,,146455
5312,marriott.co.jp,https://marriott.co.jp/ja/about/privacy.mi,0abf41663f9f156ceb86e5a29cf3e1e051805a9ff83c26969450442a64c495f4,Japan,ja,,146507
4143,www.bcnretail.com,https://www.bcnretail.com/agreement/,7e8d170e1368955fecbe6c38e3b1e1621264f39bc275b67be5aa58a688d13640,Japan,ja,,146936
3732,mizuno.jp,https://mizuno.jp/user_support/legal-notice,deef9d0432d4dd6337d324c931fc7b5267fe795f6db858ab4e04f0bc4ba82ff0,Japan,ja,,147096
2573,gardenstory.jp,https://gardenstory.jp/privacy-policy,a5db0ea4de1a18c3aec942704f745dc44be34ee5eb0746230d35db2114d09d32,Japan,ja,,147112
2574,gardenstory.jp,https://gardenstory.jp/editorial-policy,3f47e1065f8821ea67adf350331881f6a85b331d7fbc2b8a1ab4733c76f86023,Japan,ja,,147112
3200,morinagamilk.co.jp,https://morinagamilk.co.jp/privacy_policy/,72254f0d52d683768a42c61e5920150d28cd6f46e19db52e0a5516d5f4bef851,Japan,ja,,147958
1289,officecall.jp,https://officecall.jp/privacy,19832f1d6a2ed7f8c791a026d665c43bc03d7cf50c586043b2e1b5cf3b423682,Japan,ja,,148179
659,ltd-regalo.co.jp,https://ltd-regalo.co.jp/privacy/,536316bbd7a2303ce2eac5af3dbb931980b493bc7a8b9e945326b9fb6967d549,Japan,ja,,148607
429,asuneta.com,https://asuneta.com/privacy-policy,1bc3be1e07d4dd13036f1b400381d2251b67897d1e5b511a1dd8bdad57c342ea,Japan,ja,,148821
1580,tabizine.jp,https://tabizine.jp/ad_policy/,79b4f19b1a6a6e79b5af0adff4e198cb286cb9fcb4907adbe07834b66951bf73,Japan,ja,,148969
1581,tabizine.jp,https://tabizine.jp/privacy/,699d081febd06bce8f4d6bf9516ea2491f41eeeadfe2fa3ebe3a284398e17779,Japan,ja,,148969
347,www.shopro.co.jp,https://www.shopro.co.jp/privacypolicy/,8d99050a5540756210a7a8c744b6e152083a04717be9713b34a2b5f1afb98962,Japan,ja,,149131
348,www.shopro.co.jp,https://www.shopro.co.jp/privacypolicy/request.html,58345abff853b025e7426e64f8870c8a5faa227fd93c384ecd04e73b2159a691,Japan,ja,,149131
349,www.shopro.co.jp,https://www.shopro.co.jp/privacypolicy/social.html,7179c8c2ca7818e526f6a3a0e87248e738feead2084190237a7e4ba8d74fca1e,Japan,ja,,149131
355,shopro.co.jp,https://shopro.co.jp/privacypolicy/request.html,6b0707488cc534dbdaba62a7f8306216bd4bf9ab14f8e8e5edb7b136640fc8d7,Japan,ja,,149131
357,shopro.co.jp,https://shopro.co.jp/privacypolicy/,c80fa120f9de5a58f8acf7e62007d4e3e6f1a1289f7adca2ecd8ebf2b96adf56,Japan,ja,,149131
363,shopro.co.jp,https://shopro.co.jp/privacypolicy/social.html,5497d5e675888b74f0a0e67abcf0a68be224430bff728148a7418ce993c7191b,Japan,ja,,149131
1994,english.jipdec.or.jp,https://english.jipdec.or.jp/privacy_policy.html,a5f6cdda4816aea7be4af42e2a2d85f2e9b9e9b7f801bdc207174a31365d8f16,Japan,en,,149406
1996,jipdec.or.jp,https://jipdec.or.jp/privacypolicy.html,b12a98cc4c7083a8441ce6dbb2b11a7077664bacd5822b57335a0b6140f6a5f2,Japan,ja,,149406
1270,www.clubd.co.jp,https://www.clubd.co.jp/p/about/member-agreement,1d1ec307731cd62167e1269a5ed543351159dce9f0b35274e92d53753fa9cb15,Japan,ja,,149439
1273,www.clubd.co.jp,https://www.clubd.co.jp/p/about/privacy-policy,333087d94ffaabfaea5684b7d715adfd6fc76314a0ec2b9bd4f9f644f6205531,Japan,ja,,149439
1284,clubd.co.jp,https://clubd.co.jp/p/about/privacy-policy,b154bfae309238f24cb07d69aad6bc494345dd24f406e54b27868528453755f8,Japan,ja,,149439
1285,clubd.co.jp,https://clubd.co.jp/p/about/member-agreement,e6141b3fa0bde018a369d45ce6edc7d17d37ff20751bdbcad0760e565cbca7b4,Japan,ja,,149439
2937,www.niikei.jp,https://www.niikei.jp/privacypolicy/,b2b42272ce380a75e41bbf5d44bf2fe0c3c79f4440d2fd014bb0dc7a80a6b04d,Japan,ja,,149600
2490,co-medical.com,https://co-medical.com/privacypolicy/,047a03df98eb473f6e75b8f4565a208584f87c4ac0d0a1f2695a280717f489ac,Japan,ja,,149804
1629,fteinfo.com,https://fteinfo.com/privacy.html,1405c25c805091dc585f8ed507ccb4158627db052e28c261e8b57fc0a59ef438,Japan,ja,,150341
3875,bz-clubgym.com,https://bz-clubgym.com/info/policy,cfb513ebd2ebfb7d17b1955c150f0eed0a7ee3ca8f8d5018b3a9046cbb3c6f02,Japan,ja,,150450
1134,dena.com,https://dena.com/legal/,bd8a080e9910dd9606465acea7ea345d3503e5d0f5627584b4c87148e85b879d,Japan,en,,150459
1136,dena.com,https://dena.com/legal/PP-top.html,d22961e3975b923e08791a5d9000b843ae15c9d8d9ebb1821f76ca22fa38cc16,Japan,en,,150459
1137,dena.com,https://dena.com/intl/company/policy/,13c49e463a325f202776c0b84e64b15966c7851c55905a96802d7123ea055c25,Japan,en,,150459
1140,dena.com,https://dena.com/intl/company/policy/logoguide.html,77ddab09f6880738111458794b7ff8188d02f94acfa1a9684744110aaa336d70,Japan,en,,150459
1150,dena.com,https://dena.com/jp/company/policy/,6f1649a95f5a47264da9c3e91855de3b209fca1669e9d7ae52b30bb7b328cbca,Japan,ja,,150459
1151,dena.com,https://dena.com/jp/company/policy/logoguide.html,b93df992c3e76e4c301da197f5dd0288c1d22cf7d437164dc64d28fc62b1b2b5,Japan,ja,,150459
1158,dena.com,https://dena.com/jp/privacy/,1a2db5561febb62a697196f8b0ac171402c33a474658a2414608b22742f5162f,Japan,ja,,150459
1675,fewiki.jp,https://fewiki.jp/privacy-policy/,8377d8b567fa7a15f15ad7e1b74e0a05294561e780d3292a9421504aaf34433b,Japan,ja,,151037
517,content.zaim.net,https://content.zaim.net/legal,52c49a52ade8cdbea3b99bf27de2cc6c659d9a696031feedbccde14e3849409f,Japan,ja,,151081
